Nom,prix,link,marque,Description,modele,couleur,cathegorie
Generic Vibromasseur Rechargeable USB - 10 Vitesses - Noir,5450,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/791811/1.jpg?7170,Generic,"['Type de produit: Vibromasseur', 'Matériel: ABS', 'Interface: USB', 'Quantité: 1']",Vibreur,Noir,beaute-hygiene-sante
Generic Sex Toy Pour Femme Léchant Clitoris Stimulateur La Langue G Spot Gode,7850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/032121/1.jpg?6607,Generic,"['Matériel: silicone', 'Shape: Sex - toys avec Suction base', 'Longueur: 9.4 inch (total), 7.5 inch (INSERTABLE)', 'Bonne vitesse de vibration']",Jouets de lèche de langue,Rose,beaute-hygiene-sante
GLORIA PERFUMES Eau De Parfum Femme - White Girl - No.280 - Oriental - 55ml,4890,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/928911/1.jpg?6183,GLORIA PERFUMES,"['Type de produit :\xa0Eau De Parfum Femme - White Girl - No.280 – Oriental', 'Gamme : Woman Collection', 'Marque : GLORIA PERFUMES', 'Capacité : 55ML', 'Quantité : 1', 'Bonne Odeur']",Woman Collection,Multicolore,beaute-hygiene-sante
Generic Tondeuse à cheveux  rechargeable PRO - 3W - Blanc,2800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/331611/1.jpg?8159,Generic,"['Lame T-10 (haute teneur en carbone) en acier', 'Couleur Or et ruban', 'Puissance 3W', 'Utiliser le temps 50 minutes', 'Tension 110V  60HZ; 220V  50HZ', 'Type de batterie NI-CDNI-MH', 'Capacité de la batterie 800-1500 MAH', ""Tension d'entrée: 110 v-240 v, 50 hz60 hz"", 'Puissance nominale: 3 W', 'Temps de charge: 8-12 heures', 'Utilisation continue après pleine charge:50 minutes']",Tondeuse AT206,Blanc,beaute-hygiene-sante
NIVEA NIVEA MEN DEODORANT BLACK & WHITE 200ML,2230,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/583121/1.jpg?3267,NIVEA,"['Type De Produit:\xa0 Soin hygiénique', 'Marque: Nivea', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,bleu,beaute-hygiene-sante
Dudu-Osun Pack de 4 Savons Noirs - 150 Gr,3200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/86016/1.jpg?9105,Dudu-Osun,"['Type de Produit:\xa0Pack de 4 Savons Noirs - 150 Gr', 'savon sans colorant ni conservateur', 'poids 150g', 'rafraîchit votre peau', ""Composition: huile de palmier, de cendre de cosse de cacao, de cendre de palmier, d'aloe vera, de jus de citron vert, d'eau et de parfum.""]",Savon noir,Vert,beaute-hygiene-sante
Generic Balance Pèse-Personnes Intelligente Eléctronique IMC,6700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/741121/1.jpg?9060,Generic,"['Utilisateur: parfait pour la musculation, la perte de poids, junior, etc.', 'Qualité supérieure: fabriqué avec une plate-forme en verre trempé de haute qualité, un boîtier en ABS et un fond en caoutchouc, durable et antidérapant.', ""Plage de pesée: le poids maximum est jusqu'à 180 lbs  kg."", ""Marche  Arrêt automatique: la balance s'allume ou s'éteint automatiquement, pratique et facile à utiliser."", ""Écran LCD: L'écran LCD affiche clairement les données, ce qui vous permet de les lire facilement."", 'Écran tactile: écran tactile sensible, facile à utiliser.', ""Bord lisse: chaque coin de l'échelle est lisse, il ne sera pas rayé lors de son utilisation.""]",Balance Pesé Personne,Noir,beaute-hygiene-sante
RtopR Liquide Blanchiment Dentair,3100,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/757001/1.jpg?3101,RtopR,"['Effet blanchissant.', 'Résultat visible dès la 1ère application', 'A long terme', 'Enlève la fluorose dentaire', 'Facile à appliquer']",Blanchiment Dentaire 60ml,Blanc bleue,beaute-hygiene-sante
Hc Hair Food Hc Vert 160 Ml,490,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/637121/1.jpg?0635,Hc,"['Type De Produit: Entretien Cheveux', 'Marque:\xa0Hc', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,blanc,beaute-hygiene-sante
"Generic Pèse-personne numérique pour salle de bain, écran LCD, balance électronique intelligente",6940,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/438501/1.jpg?7478,Generic,"['Taille: 26*26 cm', 'Plage de pesée : 0,2 à 180 kg', 'Affichage numérique', 'Couleur rose', 'Alimenté par pile']",Balance,Rose,beaute-hygiene-sante
BELLA Protège Slip PANTY NEW 20PCS,900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/407/1.jpg?9823,(38 avis vérifiés),"['BELLA Protège Slip', 'Marque: PANTY NEW', 'Nombre :20PCS', '100% coton', 'Fin']",PANTY NEW 20PCS,Bleue,beaute-hygiene-sante
Menthe Spray d'haleine fraiche zéro dégrée,1375,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/393101/1.jpg?5171,Menthe,"['Mauvaise haleine', 'Rafraichissante', 'Il peut être utilisé environ plusieurs fois, durable à utiliser.', 'Grande capacité,', 'Economique et pratique.', 'Le spray est fin et uniformément réparti dans la bouche.']",Fresh,Vert blanc,beaute-hygiene-sante
Generic Dames Européennes et Américaines Air Bangs Cheveux Longs Raides - Noir - 70CM,7400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/363021/1.jpg?1289,Generic,"['Perruques à franges avec frange', 'Matériel:100% cheveux humains', 'Style: perruques à franges', 'Longueur : 70CM', 'Couleur : la couleur naturelle peut être teinte et blanchie.', 'Méthode de fabrication : entièrement fabriqué à la machine.', 'Densité : densité de 150 %', 'Taille du bonnet : taille moyenne']",Cheveux longs et lisses avec une frange aérienne,Noir,beaute-hygiene-sante
Bio Naturelle Pur Beurre de Cacao - 250 Gr,2375,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/51516/1.jpg?9190,Bio Naturelle,"['100%pure', 'Poids: 250 Gr', 'bio', 'pur', 'cacao']",0.1,jaune,beaute-hygiene-sante
Generic Lot de  2 Savons au Lait de Riz - 60 Gr,1090,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/31042/1.jpg?9061,Generic,"['Produits autres que ce produit ne sont pas inclus!!!!', 'Nom du produit: Riz Lait À La Main Savon Blanchissant', 'Style: Savon', 'Efficacité: le contrôle du Pétrole, blanchiment et hydratant', 'Contenu Net: 60g', 'Poids: 70g', ""Couleur: Comme montré dans l'image"", 'Comment Utiliser', ""Mousse, masser le visage avec la mousse, masser le corps pour un moment, puis rincer abondamment à l'eau claire."", ""Parce que de la différences entre différents moniteurs, l'image peut ne pas refléter la couleur réelle de le projet. Je vous remercie beaucoup.""]",0.14,Blanc,beaute-hygiene-sante
Generic Testeur De Tension Artérielle Automatique - blanc,9500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/251811/1.jpg?4625,Generic,"['Nom : tensiomètre', 'Modèle : KWL-B04', 'Couleur blanche', 'Matériau : ABS', 'Poids : 400g', ""Mode d'alimentation : pile sèche (non incluse)""]",KWL-B04,blanc,beaute-hygiene-sante
Garnier Skin Active Serum Anti-imperfections au AHA + BHA & Charbon - 30ML,8350,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/157021/1.jpg?4227,Garnier,"['\u200b\u200bType Produit : Soin Visage', 'Marque : Garnier', 'Nom : GARNIER Skin Active Serum Anti-imperfections au AHA + BHA & Charbon', 'Contenance :30ML', 'Livraison à domicile ou en point relais']",.3,Noir,beaute-hygiene-sante
Generic Belle Perruque Longue Ondulée Bouclée Pour Femmes - Noir,7300,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/280121/1.jpg?3242,Generic,"['Cheveux bouclés', 'Matériel: perruque de cheveux en fibres synthétiques', 'Longue longueur', ""Visage applicable: n'importe quel visage"", 'Occasion: quotidien, fête, jeu de rôle, fête']",Belle perruque longue ondulée bouclée,Noir,beaute-hygiene-sante
White Label Huile pousse barbe rapide - Zéro à Héro - 30 ml,1999,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/36489/1.jpg?8683,White Label,"['Adoucir la barbe', 'Une pousse plus rapide', 'Huile Pousse Barbe Rapide et créme', 'Huile essentielle pour faire pousser barbe, moustache ...', 'Empêche les poils de dessécher et protège également la peau', 'Hydrate et répare la peau,\xa0 souvent irritée à cause des poils de la barbe.', 'Stimule la croissance des poils et des cheveux et hydrate le système pileux.']",30ML,muticouleur,beaute-hygiene-sante
Generic Cerave creme lavante hydratante 236 ML- blanc,7900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/367121/1.jpg?5779,Generic,"['Creme lavante Hydratante', 'Creme enveloppante', 'Nettoyant', 'Contenance : 236 Ml', 'Marque : Cerave', ""Reduit les sensations d'incofort""]",Cerave creme lavante hydratante 236 ML- blanc,Blanc,beaute-hygiene-sante
Generic BOOM NATURAL- CRÈME GROSSISSANTE (fesse et seins ),2675,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/843121/1.jpg?5973,Generic,"['Crème grossissante', '200g', 'Mélange naturel', 'Sans effets secondaires', 'naturelle et efficace']",Grand,NA,beaute-hygiene-sante
Nova Déodorant Nova pour Homme 200ml,2200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/37206/1.jpg?9836,Nova,"['Nova pour Homme', 'Volume : 200 ml', 'Produit inflammable', 'Efficacité de 24h', ""Mettre à l'abri du soleil"", 'Livraison a domicile ou en point relais']",Deo spray M159,Marron,beaute-hygiene-sante
Generic crème Anti-acné pour le visage traitement des points noirs-30g,2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/351121/1.jpg?4405,Generic,"[""Instructions d'utilisation:"", ""Étape 1: nettoyez d'abord la peau;"", ""Étape 2: prenez une quantité appropriée et appliquez uniformément sur les marques d'acné et d'acné;"", ""Étape 3: massez doucement dans des mouvements circulaires pour aider à l'absorption."", ""Conseils: pour les peaux sensibles, il est recommandé de faire un test d'allergie sur le dos de l'oreille avant d'utiliser le produit.""]",creme anti acne,N/A,beaute-hygiene-sante
Generic Crème Épilatoire Dissar Bio - Extraits d'Aleo Vera pur,2000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/30288/1.jpg?6586,Generic,"['Crème peu mentholée', 'Hydrate votre peau en douceur', 'Non Irritant', '130 ml', 'Qualité']",Épilatoire,N/A,beaute-hygiene-sante
Axe Déodorant Marine  - 150ML,1900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/393811/1.jpg?4430,Axe,"['Type Produit : Déodorant', 'Marque : Axe', 'Nom : Déodorant Marine', 'Contenance : 150ML', 'Livraison à domicile ou en point relais']",150ML,Jumia Mall,beaute-hygiene-sante
Dax Pommade pour Cheveux - 397 Gr,2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/25706/1.jpg?6457,Dax,"['Poids : 397 Gr', 'Pour les cheveux cassants et secs', 'Augmente le volume et rend doux les cheveux', 'Odeur parfumé très bon', 'Qualité Supérieure', 'Léger et très efficace', 'Utilisable dans toutes les occasions']",POMMADE,Neutre,beaute-hygiene-sante
"Generic Vibromasseur 3 En 1 Pour Femmes, 12 Modes De Vibration, Gode, Stimulateur De Clitoris",7980,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/403021/1.jpg?1083,Generic,"['❤Divers léchage de langue + tentacules tremblantes, 12 modes de vibration, stimulation multiple du point G clitoridien.', ""❤ Massage pour stimuler le vagin après l'insertion."", '❤Moteur télescopique intégré, qui peut être étiré de haut en bas pour masser le vagin', '❤ Fort tremblement de terre à grande vitesse']",3 en 1,Rose,beaute-hygiene-sante
Generic Tondeuse rechargeable professionnel pour barbe nez,3200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/18849/1.jpg?9020,Generic,"['Accessoire de coupe-bordure', 'Attachement de trimmer pleine largeur', 'Lames de coupe en acier inoxydable à trois dimensions arrondies à auto-affûtage à vie', 'Peigne de coupe de cheveux', 'Sélecteur de longueur de cheveux à 9 positions', 'Bouton de libération', 'Interrupteur à glissière on  off', 'Peigne de coiffage', 'Nez, oreille, accessoire pour trimmer à sourcils', 'Stocker et charger le support', 'Modèle:km-580A', 'Weight (kg):10']",Tondeuse,Gris,beaute-hygiene-sante
La Rive Eau de Parfum Pour Femme La Rive Cuté 30 ml,2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/70701/1.jpg?2795,La Rive,"['Notes de tête :bergamote\xa0,\xa0agrumes', 'Notes de cœur :\xa0gardénia\xa0,\xa0géranium', 'Notes de fond :\xa0ambre\xa0,\xa0bois de cèdre\xa0,\xa0bois de santal', 'Flacon de 30ml']",0.1,Normal,beaute-hygiene-sante
Generic Bain de Bouche Menthe -Vert - 500 ml,2190,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/66749/1.jpg?7007,Generic,"['Se rincer avec la solution pendant au moins 30 secondes après le brossage.', 'Ne pas diluer dans l’eau.', 'Contient du Florure de Sodium au 0,02%. Sans alcool.', 'Bain de Bouche Menthe -Vert - 500 ml', 'Utilisé en complément du brossage, il élimine jusqu’à 99% des bactéries de la plaque dentaire et agit dans les endroits que la brosse ne peut pas atteindre.']",Menthe 500ml,Vert,beaute-hygiene-sante
Generic Pack de 3 Bonnets En Satin Pour Femme,7000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/34489/1.jpg?9395,Generic,"['Bonnet pack de 3', 'Matière satin', 'Couleur rouge noir et marron', 'Taille unique', 'Protége les cheveux']",Bonnet,Noir,beaute-hygiene-sante
Generic Nouvelle Crème brûleur graisse minceur  100 ml,2256,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/75727/1.jpg?0625,Generic,"['Gingembreminceur crème 200 ml', '3 jours graisse brûlante', 'crème minceur gel,', 'fitness', 'grosbrûleur cellulite minceur corps']",100ml,noir,beaute-hygiene-sante
Generic Manuel Avion Tasse Shake Masturbateur Pour Hommes - Noir,6980,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/983021/1.jpg?1362,Generic,"['Toucher aussi doux et élastique que la vraie peau, confort pro - peau', 'Il peut être utilisé en toute sécurité à chaque fois.', 'Il peut servir de formateur pour améliorer vos compétences.', ""Votre petite amie vous réconfortera quand elle n'est pas là.""]",Appareils pour hommes,Noir,beaute-hygiene-sante
Generic Electric Toothbrushes With 4 Brush Heads Gift-PINK,3390,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/531021/1.jpg?1119,Generic,"['Imported food grade brush, anti-shedding, anti-scattering.', 'Six vibration modes clean, sensitive, massage, solve various oral problems', 'Body waterproof design, the body can withstand water flow washing and intrusion, base waterproof', 'Long battery Ilife, supported by USB charging , safe and easy auto shut off after full charge , compatible with any power source.']",N101-PINK,PINK,beaute-hygiene-sante
C&F Eau de Toilette Vanille Caramel Pour Femme - 100Ml,1100,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/571021/1.jpg?3584,C&F,"['Type de produit :\xa0Parfum Vanille Caramel 100Ml', 'Marue C&F', 'Capacité : 100ML', 'Bon Senteur', 'Durable']",C&F20232003-68,jaune,beaute-hygiene-sante
Byphasse LAIT CORPOREL NUTRITIF A L'HUILE D'AMANDE DOUCE PEAUX SECHES DOSER 500ML,2370,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/332121/1.jpg?8533,Byphasse,"[""Type De Produit: LAIT CORPOREL NUTRITIF A L'HUILE D'AMANDE DOUCE PEAUX SECHES BOUTEILLE"", 'Contenance: 500ML', 'Marque:\xa0Byphasse', 'Livraison à Domicile ou en Point Relai', 'Quantité: 1']",1,blanc,beaute-hygiene-sante
Disaar Coffret VITA C de soins de la peau du visage blanchissant vitamine C,9990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/605711/1.jpg?4747,Disaar,"['Type de produit : Soins de visage', 'Marque : Disaar', 'Soins de la peau du visage', 'Blanchissant', 'Vitamine C pour éliminer les taches', 'Nettoyant pour le visage']",Gamme,Orange,beaute-hygiene-sante
Procomil Spray - Endurance au lit - 45ml,5900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/408121/1.jpg?1054,Procomil,"['Volume:', 'Le procomil est un retardateur', 'Prévient\xa0l’éjaculation précoce et l’érection molle', 'Usage: Pulvériser sur tout le long du pénis de haut et en bas 20 minutes avant les rapports intimes', 'Sans effet secondaire']",Procomil Spray -,jaune,beaute-hygiene-sante
Generic Pack de mélange Poudre Akpi 50 Gr -Huile Fenugrec 60 ml- Beurre de Karité 250 Gr,3800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/545/1.jpg?8092,Generic,"['Poudre akpi', 'Huile fenugrec', 'Beurre de karité bio 100% naturelle', 'Pack de melange', 'Poudre Akpi 50 Gr', '-Huile Fenugrec 60 ml- Beurre de Karité 250 Gr']",Pack de melange Poudre Akpi 50 Gr -Huile Fenugrec 60 ml- Beurre de Karité 250 Gr,Marron,beaute-hygiene-sante
Generic Best Qualité 100% Efficace Titan - Augmentation du pénis - 50 ml,4400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/84899/1.jpg?3687,Generic,"['TITAN GEL Amélioration masculine de grand pénis', 'ORIGINAL Augmentation Grossissement Crème Retard Sexuel', 'Le produit sexuel adulte améliore la vie sexuelle', ""L'effet positif pour l'élargissement du pénis est assuré par un complexe synergique de substances biologiquement actives: les acides hyaluronique et succinique, ainsi que des extraits naturels de verveine et de fraise"", ""Sans taches, facile à enlever à l'eau, sans dépôt""]",Titan gel,Noir,beaute-hygiene-sante
Shower to Shower Déodorant Bille Antitranspirant 48h Fresh Dawn,790,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/999021/1.jpg?7481,Shower to Shower,"['Type Produit : Déodorant', 'Marque : Shower to Shower', 'Nom : Déodorant Bille', 'Contenance : 50ML', 'Livraison à domicile ou en point relais']",.1,Rose,beaute-hygiene-sante
Generic Electric Toothbrushes With 4 Brush Heads Gift-GREEN,3490,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/531021/1.jpg?3238,Generic,"['Imported food grade brush, anti-shedding, anti-scattering.', 'Six vibration modes clean, sensitive, massage, solve various oral problems', 'Body waterproof design, the body can withstand water flow washing and intrusion, base waterproof', 'Long battery Ilife, supported by USB charging , safe and easy auto shut off after full charge , compatible with any power source.']",N101-GREEN,GREEN,beaute-hygiene-sante
Kiss Paquet de 24 Préservatifs -  Menthe,5150,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/123121/1.jpg?7314,Kiss,"['Type de produit: Préservatifs', 'Marque: Kiss', 'Parfum: Menthe', 'Quantité: 24', 'Livraison a Domicile ou en Point Relai']",1,Vert,beaute-hygiene-sante
