Nom,prix,link,marque,Description,modele,couleur,cathegorie
Generic Manette de jeu Mobile W11 + PUGB - boutons L1 R1 en métal pour iPhone et Android,5990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/951101/1.jpg?9719,Generic,"['Notes:', ""1. Veuillez permettre une erreur de 0-1cm en raison de la mesure manuelle. Veuillez vous assurer que cela ne vous dérange pas avant d'enchérir."", ""2. En raison de la différence entre les différents moniteurs, l'image peut ne pas refléter la couleur réelle de l'article. Merci!"", 'Emballage Inclus:', '1 x manette de jeu compatible AndroidIphone']",W11,N/A,ordinateurs-accessoires-informatique
Generic Support ordinateur - gris,5500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/53788/1.jpg?9256,Generic,"['TAILLE (CMS): 37W x 26.5D x 33H', 'Compatibilité: ordinateur portable 9 ""à 17"", écran large inclus', 'Très efficace sans problème']",0.1,Gris,ordinateurs-accessoires-informatique
"Generic Enceinte stéréo portable sans fil Bluetooth avec sortie solaire, HI-FI et torche",15000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/158611/1.jpg?2518,Generic,"['Style:\nPortable', 'Matériau du corps: plastique', 'Emplacement pour carte mémoire: carte TF', 'Numéro de modèle: NS-S15S', 'Alimentation: 1 x batterie au Lithium 18650 (avec prise Micro USB)', 'Fonctions principales: Bluetooth, voix, carte TF, USB, FM, lampe de poche,\ncharge solaire', 'IC:AC6928 + 5311', 'Haut-parleur: 2.25 pouces 52Hz 4OU 5', 'Puissance de sortie: 5W', 'Poids: 690 grammes', 'Dimensions (l x H x p): 190*92*89mm', 'Fonction: haut-parleur intégré', 'Type:\nFM']",Haut parleur,Noir,ordinateurs-accessoires-informatique
Generic Support pour ordinateur portable en aluminium coussin de refroidissement pour ordinateur portable avec ventilateur Dev refroidissement,17100,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/783121/1.jpg?1134,Generic,"['2 ventilateurs de refroidissement', 'Support de refroidissement pour ordinateur portable.', ""Alliage d'aluminium + silicone."", 'Sac de rangement', 'Livraison à domicile ou en point relais']",SUPPORT,Cris,ordinateurs-accessoires-informatique
"Hp 250 G8 CORE I5-1235U 8Go RAM 256Go SSD  ECRAN 15.6""",358000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/957121/1.jpg?1685,Hp,"['Processeur Intel® Core™ i5-1135G', 'RAM: 8 Go de mémoire RAM DDR4-3200 MHz (2 x 4 Go)', 'Disque dur: SSD PCIe® NVMe™ M.2 256 Go', 'Écran: Full\xa01\xa0HD d’une diagonale de 39,6 cm (15,6 pouces) (1920 x 1080), micro-bords, antireflet, 250 nits, 45 % NTSC', 'Carte graphique: Intel® Iris®', 'SYSTÈME : Windows 11', 'Clavier: Noir profond, de grande taille avec pavé numérique, Français (AZERTY)']",250 G8,Gris,ordinateurs-accessoires-informatique
Hp Clavier Filaire Original K1500 Francais - Noir,4750,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/55289/1.jpg?5396,Hp,"['Type Produit : Informatique', 'Marque : Hp', 'Modèle : K1500', 'Nom : Clavier', 'Couleur : Noir']",K1500,Noir,ordinateurs-accessoires-informatique
Generic Mini Ventilateur Portable Rechargeable -  Alea-6,3500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/022101/1.jpg?5096,Generic,"['Entrée: DC 5V, 0.5-1A', 'Sortie: DC 5V-9V', 'Puissance de sortie: 4 ~ 4.5W', 'Charge complète: Prendre environ 4 heures', 'Trois sélections de vitesse du vent', 'Dimensions: 140 x 106 x 42mm']",Xc,Neutre,ordinateurs-accessoires-informatique
Generic Répétiteur booster amplificateur wifi 300 mbps internet rapide,15000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/469611/1.jpg?1350,Generic,"['Vitesse Wifi 300 Mbps', 'Le prolongateur de gamme Wifi établit une connexion ultra haute vitesse', ""Facile à mettre en place et peut être déplacé à n'importe quel endroit après la configuration initiale."", ""Répéteur WiFi supporte le mode Point d'accès pour créer un nouveau point d'accès WiFi"", 'Compatible avec toutes les box Internet et routeurs WiFi du marché']",Amplificateur wifi,Blanc,ordinateurs-accessoires-informatique
TP-Link Amplificateur Wi-Fi Puissant - 433Mbps - DUAL BAND,33000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/90389/1.jpg?5524,TP-Link,"['Répéteur de signal\xa0Wireless AC 750\xa0 Mbps', 'Compatible\xa0Wi-Fi 802.11 bgnac', 'Boîtier mural', '1 prise Ethernet 10100 Mbps', 'Dual Band : 2,4 et 5 GHz', 'Configuration et installation facile : Bouton Re et WPS', 'Sécurité WEP 64128152-bits et WPA-PSK  WPA2-PSK', 'Filtrage par adresse MAC', 'Fonction WMM', 'Certifications CE, FCC, RoHS', 'Compatibilité : Microsoft Windows 98SE, NT, 2000, XP, Vista, Windows 7, 8, Mac OS, NetWare, UNIX ou Linux.']",AC750  RE200,Blanc,ordinateurs-accessoires-informatique
"Generic Refroidisseur pour PC 12 à 17.3 Pouces, avec 1 Ventilateur Silencieux - Noir",7900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/643121/1.jpg?5912,Generic,"[""Ventilateur 14 Cm, grand débit d'air, silencieux."", 'Hub à deux ports USB, répondez aux exigences des périphériques USB.', ""Support à cinq angles, conception ergonomique, avec l'utilisation de la technologie antidérapante unique, plus confortable, garantissant la sécurité du portable,"", 'Dimension du produit 392 * 266 * 67mm', 'Réglage de la Hauteur à 5 Niveaux']",Refroidisseur PC Portable,Noir,ordinateurs-accessoires-informatique
Cable Computer Cable USB 2.0 pour imprimante,3000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/55289/1.jpg?6924,Cable,"['Prix \u200b\u200braisonnable', 'Durable et pratique', 'Article le plus vendu', 'Standard: USB 2.0 haute vitesse', 'Compatible pour Arduino UNO R3 MEGA 2560']",USB 2.0,noir / blanc / bleue,ordinateurs-accessoires-informatique
Generic Cable USB Imprimante - Longueur 1.5 Mètre - Noir,2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/55529/1.jpg?4516,Generic,"['Type de Câble: Rallonge USB 2.0', 'Connecteur:\xa0USB 2.0 Type A Mâle', 'Connecteur (autre coté):\xa0USB 2.0 Type A Femelle', 'Longueur du câble:\xa01.5 métre', 'Couleur: Noir', 'Conçue pour faciliter le raccordement entre vos périphériques (GoPro, Clé USB, WebCam, Disques durs externes .']",Cable USB Imprimante,Noir,ordinateurs-accessoires-informatique
Generic CLAVIER MINI KEYBOARD ET SOURIS SANS FIL 2.4 GHZ,9000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/643121/1.jpg?5912,Generic,"['Clavier et souris sans fil', ""Compatible avec tous les systèmes d'exploitation,...avec un signal de 2.4ghz wireless radio"", ""Peut être connecté jusqu'à 10 m de distance et la connections et automatique"", ""Interface de l'appareil RF sans fil"", 'Connectivité Sans fil', 'Convient pour Universel', 'Facteur de forme du clavier Standard', 'Style de clavier Droit', 'Appareils de clavier intégrés N', 'Touches directes Oui', 'Bande de fréquence 2.4 GHz', 'Repose-poignets Non', 'Pavé numérique Oui']",Mini clavier,Blanc,ordinateurs-accessoires-informatique
Hp Imprimante multifonction WIFI tout-en-un jet d'encre couleur - HP DeskJet 2710,49500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/48519/1.jpg?1242,Hp,"['Imprimez. Copiez. Numérisez.', ""Vitesse d'impression jusqu'à 7 ppm (noir) et 5 ppm (couleur)"", 'Composée à plus de 20 % de plastique recyclé', ""Bac d'alimentation de 60 feuilles"", 'Scanner à plat', 'Connectivité fiable avec Wi-Fi bi-bande avec réinitialisation', 'automatique + Bluetooth® 4.2', 'Compatible avec les applications sans fil et HP Smar']",HP 2710,Blanc,ordinateurs-accessoires-informatique
Generic Lecteur de carte OTG  micro USB pour micro SD / SD / USB lecteur de carte de téléphone portable,5850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/53016/1.jpg?2559,Generic,"['The portable USB card can be used as a USB 2.0 SDmicroSD usb to sd adapter.', 'For direct data between the memory card and PC, notebook, ultrabook, smart phone and tablet exchange.', 'For all standard SDHCSDXC and micro SDmicro SDHCmicro SDXC.', 'USB to micro sd adapter is suitable for Samsung Galaxy S5 S3 S4 Note 4 Note 3 Note 2 MHL to HDMI USB 2 Host Windows XP  Vista  78  8.1  10,\xa0 OS, Linux, Chrome OS .. or higher No driver required, just plug in the card to use.', 'Package content: SD  TF card (black, excluding SD  Micro SD card).']",OTG lecteur de carte,Noire,ordinateurs-accessoires-informatique
Generic Kit de nettoyage d’écran - Ordinateur - Clavier -,2200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/56206/1.jpg?8538,Generic,"['Catégorie: Kit De Nettoyage', 'Ingrédients gel nettoyant', ""Ordinateur d'équipement Applicable, téléphone portable, appareil photo numérique, ordinateur portable"", ""Taille d'emballage: environ 22*14 cm8.66 * 5.51in"", 'Nettoyant: environ 100 ML', 'Poids du paquet: environ 150g']",generic,Noir,ordinateurs-accessoires-informatique
White Label Premium Ventilateur Rechargeable 5W - Vert,3510,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/60221/1.jpg?2373,White Label,"['Ventilo rechargeable - Vert', 'Ventilateur Portable En Plein Air LED Lumière', ""Ventilateur Refroidisseur D'air de Bureau USB -"", 'Ventilateur Batterie', 'Facile à déplacer très léger']",Ventilo,Vert,ordinateurs-accessoires-informatique
Lenovo IDEAPAD 3 - CORE I5-1155G7 - 8GB / 1000 GO - ECRAN 15.6'',325000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/957121/1.jpg?1681,Lenovo,"['Processeur\n1x 11th Generation Intel® Core™ i5-1155G7 Processor(Core™ i5-1155G7)', 'Mémoire 8GB DRR4', ""Système d'exploitation\nWindows 11 Home Single Language 64(FR:French)"", 'Disques durs\n1x 1TB HDD 5400rpm', 'Réseau sans fil\n1x Wireless 802.11 2x2 AC;', 'Bluetooth® 5.1', 'Ports\n1x SD Card reader; 1 HDMI inout; 1 USB 2.0; 1 USB 3.0; 1 USB Type C; DC Jack(round);', 'Output\nCaméra\n1x 720P HD Camera with Array Microphone', 'Carte graphique\n1x Intel® Iris® Xe Graphics', 'Moniteurs\n15.6"" FHD']",IDEAPAD 3,GRIS,ordinateurs-accessoires-informatique
TOTOLINK Routeur Totolink N350RT-300mbps,15000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/791811/1.jpg?4795,TOTOLINK,"['Conforme aux normes IEEE 802.11n.', ""Vitesse wifi 2,4 GHz jusqu'à 300 Mbps."", 'Prend en charge les types de connexion Internet DHCP, IP statique et PPPoE.', 'Sécurité WEP 64128 bits, WPA, WPA2, WPA-PSK, WPA2-PSK.', 'Se connecte facilement à un réseau sécurisé en utilisant WPS.', ""QoS : contrôle de la bande passante basé sur l'adresse IP."", 'Prend en charge le filtrage IPPort, le filtrage MAC, le filtrage URL, le serveur virtuel et la DMZ.', 'Répéteur universel et fonction WDS pour une extension Wi-Fi facile.', 'La fonction SSID multiple permet aux utilisateurs de créer plusieurs réseaux Wi-Fi.', ""Prend en charge la connexion au routeur via l'accès au domaine http:itotolink.net""]",N350RT,Blanche,ordinateurs-accessoires-informatique
Generic Mouse Pad Luminou Gaming Colorful Waterproof Office Mousepad,7699,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/758021/1.jpg?2589,Generic,"['Computer & Networking Mice & Keyboard Mouse Pads', 'Rubber + cloth mouse pad, concise, exquisite', 'Cloth surface ensures smooth rolling and accurate positioning', 'Skidproof rubber bottom provides stable and firm position', 'Wear-resisting, corrosion-resisting, very durable']",WONBSDOM-COD,China,ordinateurs-accessoires-informatique
Mercury Onduleur UPS Maverick 1550,90000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/21388/1.jpg?8502,Mercury,"['Alimentation : 140-280V\xa0;', 'Protection Surtension\xa0;', 'Protection haute  basse tension\xa0;', 'Gestion intelligente de la batterie\xa0;', 'Fonction de charge automatique\xa0;']",UPS Maverick 1550,Noir,ordinateurs-accessoires-informatique
Generic Modem Wifi 4G LTE Clé internet Routeur USB sans fil,24900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/58999/1.jpg?7666,Generic,"['Systèmes d’exploitation supportés: Android, Win10, Win8, Win7, Windows XP, Vista,Linux,', 'Compatible Orange free et expresso', 'Vitesse de Transmission: 150Mbps', 'Marque: Generic', 'Réseaux Supportés : 4G LTE, 3G, 2G']",4G Lte Wifi,blanc,ordinateurs-accessoires-informatique
"Generic manette de jeu compatible Bluetooth  connectée sans fil,  pour téléphone",10710,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/20999/1.jpg?8204,Generic,"['Notes:', '1. Veuillez permettre une erreur de 0-1cm en raison de la mesure manuelle.', ""Veuillez vous assurer que cela ne vous dérange pas avant d'enchérir."", ""2. En raison de la différence entre les différents moniteurs, l'image peut ne pas refléter la couleur réelle de l'article. Merci!"", 'Emballage Inclus:', '1 x manette de jeu compatible Bluetooth', '1 x Câble USB', '1 x Manua anglais ou chinois']",manette de jeu connectée sans fil,N/A,ordinateurs-accessoires-informatique
Gk Mini clavier sans fil +souris sans fil  pour ordinateur box etc,8900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/383121/1.jpg?4474,Gk,"[""Dernière technologie sans fil 2,4 GHz pour une portée bien plus grande (jusqu'à 10 mètres)"", ""moins de chance d'interférences avec d'autres appareils sans fil à proximité."", 'Indicateurs de charge de la batterie sur le clavier.', 'Souris optique sans fil. Design satiné au toucher et pour cliquer.', 'Le receveur USB sans fil est intégré discrètement au dos de la souris.', 'Le protège clavier en gel gratuit protège le clavier de la poussière, des salissures, des liquides et des rayures.']",GKM901,BLANC,ordinateurs-accessoires-informatique
TC2i LOGITECH MK290 Clavier et Souris sans Fil 2.4Ghz,18000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/37489/1.jpg?5111,TC2i,[],LOGITECH MK290,NOIR,ordinateurs-accessoires-informatique
TC2i Câble RJ45 LAN  FTP Cat6 5m,3289,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/852811/1.jpg?9831,TC2i,"['Câble RJ 45 mâle  mâle', 'Type de blindage : FTP', 'Cordon de catégorie 6', 'Conducteur en cuivre permettant de garantir des propriétés de transmission supérieures.', 'Passe-fil flexible pour éviter d’endommager le câble', 'Connecteurs moulés durables spécialement conçus une pour utilisation intensive', 'Gaine faible émission de fumées et zéro halogène (LSZH).', 'Longueur : 5 mètres']",FTP,gris,ordinateurs-accessoires-informatique
Generic Mini rafraichisseur d'air,13770,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/05795/1.jpg?0792,Generic,"['Puissance: 350 w', 'Vents vitesse: 3 modes (HautMoyenFaible)', 'Bruit: En moins que 68dB (UN)', 'Produit taille: 10.3*8*7.8 pouces', 'Temps de pulvérisation: 6-8 heures']",Standard,Blanc,ordinateurs-accessoires-informatique
"Autre Répéteur WIFI 300Mbps , couverture à 200㎡-Tenda A9",16500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/753511/1.jpg?5910,Autre,"['Extension de portée Wifi', 'Antenne : Intégrée externe', ""Nombre d'antennes : 2"", 'couverture à 200㎡', '300Mbps', 'Tension requise CA 120230 V (5060 Hz)', 'Supporte le masque SSID']",TENDA,Blanc,ordinateurs-accessoires-informatique
Generic Adaptateur OTG  mâle  vers USB 3.1 femelle,3600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/672511/1.jpg?0498,Generic,"['Le port de\xa0 simple prend en charge les fiches positives et négatives, ce qui est pratique à utiliser.', 'Sûr et stable. Il est testé et inspecté pour répondre aux normes USB, adapté aux dispositifs USB 3.0USB 2.0.', ""Jusqu'à 5 Gbps de bande passante de transmission, vous offre d'excellentes performances de transmission."", 'Facile à utiliser, aucune installation requise, plug and play.', 'Petit et compact, portabilité maximale en cours de route.', 'Large compatibilité, compatible avec les appareils simple']",OTG,Or,ordinateurs-accessoires-informatique
Generic Ensemble Mini Clavier Sans Fil + Souris Sans Fil,9500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/868711/1.jpg?9741,Generic,"['Type Produit : Informatique', 'Marque : Generic', 'Nom : Clavier + souris sans fil', 'Couleur : Blanc', 'Connexion\u202f: Sans fil 2,4\xa0GHz', 'Sans fil portée\u202f: 10m', 'Type de batterie\u202f: AAA']",N/A,blanc,ordinateurs-accessoires-informatique
Generic Chargeur universel pour ordinateur avec connecteurs separés,4500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/748121/1.jpg?7590,Generic,"['produit\xa0 chargeur ordinateur universel', 'couleur noire', 'connecteurs 8', 'puissance 96-watt']",High,Noir,ordinateurs-accessoires-informatique
Crucial Disque Dur SSD interne 1 To - MX500  - Gris,65000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/532911/1.jpg?4550,Crucial,"['Capacité\xa0: 1 000\xa0Go', 'Format\xa0: 2,5 pouces', 'Interface\xa0:\xa0 SATA 6 Gos (SATA III)', 'Technologie du disque dur\xa0: SSD', 'Démarrage ordinateur: moins de 10 secondes', 'Lecture séquentielle en Mos\xa0: Jusqu’à 560 Mos', ""Mettez à niveau votre ordinateur portable ou de bureau pour des démarrages, des transferts de données et des charges d'application plus rapides avec des vitesses de lecture pouvant atteindre 510 Mo  s"", 'Résistant aux chocs et aux vibrations sans pièces mobiles', 'Des performances plus rapides et plus fiables que les disques durs traditionnels\xa02', 'Recommandé pour\xa0: Usage quotidien, Usage professionnel, Jeux']",MX500,Gris,ordinateurs-accessoires-informatique
Comfast Répétiteur-Amplificateur-extendeur wifi 300mbps,25000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/33606/1.jpg?2672,Comfast,"['Répétiteur très puissant avec une', 'Chipset double mtk7628kn intégré', 'Grande couverture', '300mbps', 'Réseau sans fil']",300mbps,Noir,ordinateurs-accessoires-informatique
"Oem Télécommande de pointeur laser PPT de présentateur sans fil USB 2,4 GHz pour présentation Powerpoint PPT Clicker R400",18904,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/14999/1.jpg?7901,Oem,[],R400,Noir,ordinateurs-accessoires-informatique
